True_index,Sales
388899,6872
388908,8052
388919,4051
388921,4563
388935,7357
388936,0
388943,7322
388946,4502
388948,7076
388969,5987
388970,6796
388975,5653
388986,5975
389000,18726
389003,4116
389022,6778
389025,8152
389030,4104
389043,4167
389044,6724
389045,0
389051,8464
389057,18550
389061,6339
389079,4719
389087,5542
389097,7051
389121,6318
389131,8516
389134,8383
389139,5453
389146,4494
389151,0
389159,6810
389172,5268
389193,5175
389194,4909
389197,0
389206,97
389213,9638
389214,3692
389225,2411
389241,0
389248,10054
389251,4775
389252,4496
389269,8055
389270,4531
389279,4788
389288,0
389304,39
389311,13223
389322,16207
389341,250
389350,2655
389364,14712
389367,63
389398,0
389413,116
389430,7079
389467,6665
389474,8693
389475,15145
389476,5261
389493,62
389511,4021
389536,3636
389542,0
389559,0
389560,3838
389566,4381
389569,5972
389573,4838
389575,0
389579,0
389590,8530
389602,122
389606,3974
389608,3389
389609,8954
389623,4549
389631,4438
389636,0
389638,4817
389672,5943
389675,5985
389682,6782
389685,6859
389695,71
389706,9998
389726,3817
389736,0
389739,0
389742,2213
389749,7079
389768,0
389772,95
389775,8758
389795,4276
389809,8014
389815,4233
389818,3372
389819,1922
389820,12660
389821,6118
389847,0
389858,8969
389865,6580
389878,8343
389881,9512
389892,2720
389901,125
389919,6888
389930,4787
389940,5544
389945,4364
389970,5410
389982,7156
389995,375
390021,8647
390028,6238
390067,0
390071,7
390107,10694
390111,6718
390127,5549
390132,7405
390133,2633
390152,20255
390153,12020
390166,9890
390176,7
390187,5883
390198,10960
390209,6209
390210,7652
390225,8345
390256,6690
390271,4563
390283,6831
390294,2988
390321,5704
390368,0
390369,94
390375,2758
390376,7711
390377,6111
390380,0
390391,9818
390407,11453
390426,13151
390431,5624
390444,3711
390453,0
390473,5444
390477,8404
390493,9055
390513,6261
390520,5770
390533,4818
390543,10204
390571,3910
390596,4083
390597,8218
390599,7689
390603,7523
390607,59
390613,0
390631,0
390640,3769
390655,6
390686,4700
390693,0
390699,133
390715,3108
390762,6512
390763,3571
390767,2589
390770,8552
390799,15566
390805,7706
390807,10623
390814,9937
390816,8855
390830,5011
390833,27
390844,8467
390849,6385
390853,6803
390855,4847
390896,4755
390906,0
390929,3471
390932,4910
390947,6470
390956,8331
390968,5500
390972,77
390978,4002
390984,4336
390997,0
391007,6533
391010,4683
391016,11487
391022,8036
391024,7295
391040,4961
391061,7063
391072,6706
391081,22922
391098,6630
391128,6841
391130,11402
391132,11836
391148,4792
391150,5697
391161,4454
391173,12174
391185,11313
391199,3560
391200,22900
391214,4070
391218,8224
391219,0
391243,6931
391250,5602
391254,6148
391258,4880
391260,6999
391274,4427
391275,9347
391296,87
391315,5484
391317,16093
391323,4774
391330,6792
391335,6743
391366,6920
391369,4563
391394,3328
391397,5795
391402,9017
391411,5935
391423,92
391427,7599
391441,11362
391448,5543
391461,0
391470,10848
391488,12667
391522,123
391534,4606
391535,3997
391553,8297
391560,0
391577,1
391584,3537
391591,9078
391610,4931
391620,4601
391633,5971
391635,8178
391643,4680
391655,2241
391674,7234
391682,71
391685,9917
391689,0
391697,5563
391699,4590
391701,5326
391710,10754
391725,6540
391746,11128
391755,8055
391756,8675
391765,4574
391766,5774
391778,24
391807,6188
391825,564
391861,18800
391862,7636
391908,7888
391910,10077
391950,8122
391956,4477
391980,10205
391989,7141
391992,11650
392001,113
392010,4686
392011,6495
392012,7227
392014,6689
392029,6382
392058,0
392071,7215
392077,0
392079,9986
392121,0
392132,4505
392141,0
392180,8589
392188,4342
392198,7445
392207,3595
392227,6474
392231,6566
392243,5343
392245,4741
392247,6455
392256,6437
392258,8014
392265,72
392282,4937
392283,5356
392287,3546
392299,4726
392326,6577
392333,5059
392335,13320
392353,281
392363,238
392368,6124
392399,4727
392405,5467
392406,119
392437,4138
392457,4732
392477,7870
392482,5713
392483,5352
392486,6460
392502,14639
392510,9715
392518,7331
392523,5128
392541,0
392545,4168
392566,9181
392575,4527
392585,0
392592,0
392604,10522
392611,0
392612,6310
392613,5142
392631,5750
392641,72
392643,3529
392653,6182
392671,320
392687,5623
392689,5718
392694,0
392699,332
392701,12443
392706,5095
392724,4915
392727,2766
392733,5893
392750,6498
392759,4453
392763,2865
392766,9166
392774,307
392777,6799
392807,6280
392818,5592
392822,13068
392829,6035
392862,5903
392877,5898
392892,19323
392893,4143
392900,5611
392907,3787
392918,9664
392923,6169
392930,0
392946,5374
392951,0
392962,6183
392974,5387
392975,6903
392977,0
392979,7574
392982,3755
392983,7494
392994,0
392998,5122
393000,4976
393011,7462
393029,0
393040,8004
393043,0
393052,12396
393053,0
393073,0
393076,121
393089,4964
393100,10738
393102,0
393103,6638
393111,4072
393117,10366
393139,0
393143,9912
393153,6531
393154,5966
393157,5428
393159,7068
393181,0
393196,10333
393204,6912
393209,6589
393242,9135
393245,119
393263,7483
393272,0
393276,7138
393281,0
393289,7822
393300,7246
393305,7185
393311,0
393324,5851
393331,5907
393341,7375
393347,110
393350,22264
393364,11979
393366,6251
393373,0
393375,4741
393391,5834
393392,9349
393401,6864
393427,6203
393428,6279
393454,6397
393482,8508
393495,5601
393516,7221
393530,10410
393533,3291
393538,7550
393548,11702
393550,10373
393583,9667
393594,0
393621,3756
393629,5228
393634,6350
393641,6494
393659,5565
393661,3141
393677,0
393685,7449
393691,5520
393719,5791
393721,4863
393737,3778
393740,3785
393746,2213
393750,6183
393758,5439
393794,5968
393812,6127
393827,4023
393836,169
393846,4649
393857,5992
393858,5665
393883,4499
393889,8921
393924,5197
393944,8157
393955,6326
393963,5398
393964,5590
393977,4516
393978,8744
393990,0
393993,8143
394001,6368
394019,12035
394059,7996
394073,5292
394075,6464
394079,8711
394085,6617
394095,2783
394096,0
394100,4623
394103,5023
394116,0
394138,4180
394146,4408
394154,10152
394163,11479
394168,4910
394171,6758
394173,9847
394190,4951
394197,8719
394206,4616
394217,0
394229,0
394237,2725
394245,72
394254,6317
394255,6358
394261,9004
394283,5170
394285,3009
394297,7130
394307,6761
394310,0
394317,7535
394319,9884
394322,9635
394331,0
394332,2757
394346,6040
394362,6404
394368,4731
394390,10490
394395,6306
394397,8717
394404,0
394420,8360
394431,6797
394439,12305
394444,5862
394448,7366
394477,7466
394500,8033
394519,0
394528,1028
394538,3406
394541,4532
394548,4054
394560,11006
394580,0
394589,5242
394597,6115
394606,7364
394607,403
394612,5178
394617,0
394623,0
394635,7285
394643,15
394644,187
394655,4828
394660,5836
394666,2584
394679,6557
394686,7780
394697,8301
394704,11156
394715,5355
394718,6374
394740,8961
394741,14908
394746,8199
394748,4241
394767,8661
394793,7325
394795,0
394814,6248
394815,11142
394819,4976
394859,4841
394865,6547
394875,12222
394879,0
394887,9247
394889,7359
394890,0
394896,6305
394897,14075
394898,5686
394899,0
394902,580
394903,10033
394913,7452
394942,10515
394953,6363
394966,13742
394967,15174
394974,10897
394977,12988
394979,0
394984,4893
395006,318
395010,5441
395025,3855
395036,16
395046,5754
395058,12097
395065,7696
395076,4314
395100,0
395101,7628
395124,9728
395130,5599
395133,0
395137,11965
395143,6146
395161,5794
395165,7093
395177,7125
395188,12753
395190,19997
395192,3507
395196,8337
395202,9588
395218,65
395266,3145
395314,4891
395346,0
395347,10678
395370,6666
395379,7356
395382,4490
395388,0
395399,0
395416,0
395437,3587
395456,8423
395460,5010
395466,6307
395492,5945
395496,7564
395501,6236
395509,86
395511,6119
395515,5946
395529,12700
395535,0
395561,6154
395571,3745
395585,178
395588,4980
395601,7304
395609,5086
395616,5945
395647,4053
395655,7326
395664,4823
395675,0
395683,12364
395685,0
395686,5121
395697,5250
395703,7207
395706,2804
395707,11022
395721,4006
395725,3696
395729,10165
395737,5173
395765,6199
395776,6636
395779,6690
395795,4215
395801,3556
395827,4748
395831,8088
395833,8441
395835,9957
395837,0
395848,4048
395852,4582
395853,7683
395855,5871
395856,6503
395858,5615
395864,5931
395892,5219
395893,6476
395909,4040
395911,11705
395962,6016
395975,3919
395984,7589
395993,10439
395998,10094
396003,4925
396004,6268
396018,5428
396021,10812
396029,6303
396035,59
396042,8774
396050,6286
396054,6024
396058,12741
396076,5663
396085,7823
396093,4018
396107,10587
396152,0
396179,8686
396185,5583
396190,4194
396233,6889
396242,4872
396256,0
396265,8590
396292,5421
396321,8051
396327,0
396338,0
396339,105
396340,4913
396360,8781
396366,5776
396403,81
396407,9977
396425,15215
396430,5603
396436,7020
396442,10163
396445,6346
396458,7088
396459,5223
396465,7152
396472,11813
396473,50
396475,4676
396477,0
396489,4865
396492,6319
396494,8038
396508,96
396509,10322
396513,7779
396515,0
396528,4756
396530,4466
396532,8034
396535,13914
396538,3729
396550,7220
396577,9607
396585,12378
396590,10482
396620,300
396622,6365
396643,5283
396654,5362
396677,13925
396681,8034
396683,0
396684,7810
396702,6433
396706,12056
396728,0
396749,283
396752,8588
396763,0
396767,5781
396768,9296
396800,8980
396803,3551
396830,3691
396865,6112
396868,0
396877,4815
396881,10362
396883,4609
396895,5626
396916,12422
396935,7744
396945,130
396960,3794
396976,4850
396983,0
396995,0
397022,4582
397023,4202
397028,7608
397037,7793
397046,9122
397067,5215
397072,4748
397073,5917
397074,6506
397080,3422
397083,0
397090,5725
397091,14443
397092,9897
397093,6349
397108,8215
397111,4878
397114,4728
397122,4891
397123,13632
397128,4434
397155,4721
397157,0
397158,9555
397167,11607
397178,8436
397183,4401
397188,0
397189,319
397202,5864
397226,0
397241,0
397243,5234
397245,5947
397256,4353
397278,0
397281,119
397287,6810
397293,4590
397324,5466
397327,57
397336,9892
397337,6052
397341,8354
397342,0
397345,3453
397357,6428
397364,7077
397393,0
397412,4596
397417,5760
397427,0
397443,7788
397444,8487
397459,123
397465,15381
397480,10217
397488,6059
397490,4250
397491,3721
397499,2366
397507,10139
397508,10936
397511,2160
397515,6117
397521,4511
397525,4691
397534,263
397537,6554
397539,7899
397551,5555
397556,9284
397558,5872
397570,9328
397595,4693
397614,4317
397623,6060
397626,5171
397631,3609
397642,3593
397646,5087
397648,3290
397660,6993
397665,0
397671,6749
397689,6395
397700,7620
397721,5138
397727,5859
397728,4314
397733,6439
397746,6298
397748,5068
397751,10368
397759,7447
397760,6358
397787,3570
397788,7177
397797,3918
397798,5454
397802,6484
397805,9334
397819,4932
397824,10159
397849,11326
397854,4644
397857,7619
397859,7979
397875,14093
397916,6661
397927,8510
397933,4628
397934,11710
397942,3435
397949,10757
397955,5435
397956,5445
397960,5315
397963,6608
397969,4930
397995,4655
398007,2525
398021,8553
398022,11181
398032,2512
398043,5709
398047,8391
398058,16666
398064,120
398095,3115
398102,10205
398112,5211
398116,8388
398135,5145
398138,8261
398144,6570
398147,63
398161,5190
398168,6953
398169,10633
398175,143
398176,159
398198,22402
398207,6005
398215,9924
398229,7448
398230,8658
398232,6671
398242,3571
398254,11340
398274,6315
398297,5951
398351,47
398377,5907
398395,7699
398402,0
398407,4325
398425,5218
398431,0
398440,7872
398446,3678
398447,4914
398451,2759
398455,0
398464,7769
398465,13012
398484,3068
398530,4386
398533,5523
398541,5475
398545,8446
398548,6224
398553,9179
398555,4091
398557,4487
398566,5212
398587,8861
398592,7365
398594,4600
398607,5619
398615,0
398616,0
398617,6760
398620,5401
398629,4820
398634,5437
398646,7908
398650,10897
398665,12269
398666,6479
398678,3727
398680,7433
398684,15198
398689,4062
398705,7001
398719,0
398723,0
398743,8783
398764,62
398784,3969
398785,5564
398798,7661
398828,8962
398849,7186
398854,6639
398858,6271
398860,170
398868,8509
398875,15988
398877,9414
398878,6925
398885,184
398890,13309
398893,4393
398901,5617
398907,5770
398912,12338
398913,4693
398941,7541
398947,10214
398960,5146
398967,5206
398979,5453
399001,4601
399010,63
399022,4851
399031,8157
399036,0
399041,8535
399072,7408
399076,53
399077,8850
399093,7120
399127,7007
399131,5880
399143,4291
399158,6882
399159,5407
399166,2058
399174,4110
399182,5919
399190,9946
399200,12244
399223,10273
399224,8787
399236,7937
399242,4778
399262,8333
399269,6023
399273,10447
399282,10784
399297,5447
399301,4951
399302,509
399309,10740
399311,9103
399335,3685
399339,0
399345,5393
399360,7658
399366,2661
399369,9374
399372,3477
399385,7349
399404,5063
399409,6045
399414,4233
399422,72
399428,3204
399429,5733
399446,62
399464,4846
399465,0
399467,2347
399491,4476
399511,8865
399514,6696
399536,0
399571,4016
399588,10733
399633,6140
399636,9772
399690,9576
399695,13131
399696,10982
399723,10036
399728,4457
399735,0
399736,0
399748,5107
399752,7130
399778,6202
399782,0
399783,8483
399785,7996
399807,0
399813,11857
399816,3669
399820,7321
399834,6419
399853,4233
399855,6431
399878,5950
399917,9933
399933,3916
399968,5119
399969,2221
399997,5682
400001,8853
400013,5069
400017,75
400027,6991
400034,4616
400036,20
400044,95
400071,0
400072,6964
400085,0
400086,4970
400089,5735
400094,67
400104,5708
400106,4409
400119,7458
400132,65
400152,4688
400156,8469
400196,7803
400219,254
400226,0
400229,12588
400230,4976
400239,6681
400277,12496
400283,10298
400286,86
400288,12924
400299,0
400301,8439
400314,7260
400326,6357
400329,3696
400335,6500
400348,5247
400362,8416
400365,0
400378,7301
400384,63
400386,8427
400409,0
400410,5142
400420,5951
400429,12206
400449,8904
400452,5497
400471,4378
400472,0
400476,0
400477,5937
400489,6785
400493,6722
400495,9072
400497,4226
400515,8438
400527,4957
400529,7302
400533,0
400534,5556
400542,18
400547,8225
400551,3709
400552,3121
400555,4670
400565,6272
400574,75
400575,8428
400579,0
400597,0
400608,73
400612,5952
400615,7124
400622,4042
400649,3846
400661,5150
400664,6800
400670,8080
400672,9999
400691,0
400698,5096
400711,5523
400714,12199
400718,5251
400719,0
400750,7
400753,18017
400754,7412
400758,8382
400783,3659
400799,7027
400805,210
400806,7778
400807,5838
400817,4046
400818,5403
400819,4787
400835,5155
400865,7268
400870,78
400882,3034
400888,7031
400901,326
400908,28
400916,17153
400928,6529
400929,0
400933,6001
400939,5168
400956,137
400962,9352
400979,0
400982,19
400986,0
400987,6118
400993,8695
401010,4917
401023,16253
401026,0
401040,5722
401044,5212
401049,6594
401064,10994
401081,6343
401085,9009
401087,7881
401089,7465
401107,4598
401115,4708
401139,10177
401149,2623
401161,4443
401201,7314
401205,6601
401244,2500
401259,8465
401285,17004
401292,0
401297,7012
401299,3230
401317,11402
401340,6375
401354,4095
401360,5635
401369,71
401382,0
401413,4156
401417,5875
401432,7695
401457,6144
401461,0
401468,6750
401478,4914
401488,5225
401508,60
401517,5467
401519,4334
401528,7085
401532,0
401536,5007
401537,128
401560,5108
401561,6169
401567,11694
401571,6306
401590,6607
401614,5263
401632,26
401635,8648
401650,7142
401658,28
401663,4331
401664,8221
401670,9695
401706,7814
401715,9339
401726,6239
401734,6735
401746,0
401773,9759
401783,7320
401809,5490
401834,9429
401837,4487
401856,5465
401892,9006
401894,0
401895,0
401898,0
401906,7663
401911,6553
401916,10697
401919,5854
401927,4801
401934,5354
401946,6460
401958,5395
401969,6013
401973,10649
401976,8736
402008,10782
402023,4395
402028,5972
402033,6763
402035,4397
402056,6937
402061,97
402097,4365
402124,0
402130,4929
402135,0
402149,7630
402150,3862
402172,2330
402180,5616
402185,6471
402197,2050
402209,4723
402220,4451
402223,8968
402224,7145
402233,9507
402237,5545
402267,6906
402304,7517
402315,0
402327,158
402329,4021
402332,6278
402355,1966
402356,9
402360,6822
402392,4019
402399,71
402403,11785
402413,10168
402415,5230
402421,6823
402427,9659
402428,4405
402431,8061
402432,10053
402437,7527
402442,7082
402444,16392
402461,7351
402466,8538
402478,10328
402502,6913
402510,2373
402516,4611
402527,0
402537,7591
402540,6111
402548,6333
402559,0
402562,3797
402567,5702
402573,6418
402575,6329
402580,5633
402604,5708
402619,7853
402630,7543
402657,6448
402666,5866
402667,6402
402669,4084
402675,15038
402682,4688
402707,13341
402714,6471
402726,3103
402728,7525
402745,0
402749,8275
402768,6286
402780,0
402839,7159
402840,4865
402845,4613
402847,10690
402854,14609
402857,21
402861,7780
402866,4064
402870,7837
402874,5055
402877,4440
402907,6432
402914,7931
402923,4568
402930,7916
402933,6558
402957,6273
402974,0
402977,4935
402986,9175
402988,8416
402993,6892
402999,4733
403002,9819
403005,6492
403021,5651
403026,2328
403037,7118
403038,0
403049,0
403073,0
403084,8237
403099,4503
403111,5814
403124,4191
403129,6418
403172,10607
403176,243
403178,7689
403187,3538
403195,9396
403219,19273
403221,6780
403249,4653
403256,7227
403264,4310
403275,5758
403282,0
403293,0
403310,78
403313,3738
403315,6860
403333,5307
403357,6358
403382,3839
403389,4255
403398,6477
403399,4271
403408,4561
403411,6448
403418,4579
403422,8344
403435,6752
403441,5638
403462,4792
403469,5636
403484,11184
403491,11843
403499,5467
403533,4857
403543,7968
403559,2456
403568,6416
403573,3900
403586,4273
403615,3561
403647,6640
403658,8797
403661,4887
403664,5760
403671,9515
403682,12031
403687,5139
403692,9
403695,2606
403703,4553
403716,24171
403719,5681
403726,7635
403729,4416
403731,6307
403735,8825
403779,599
403786,10
403798,7603
403801,3031
403807,4471
403825,4438
403839,4433
403845,4364
403847,5836
403855,7420
403859,3403
403860,9747
403869,3616
403895,4252
403898,146
403911,13108
403919,7321
403927,5618
403936,0
403947,0
403953,7059
403960,0
403970,6329
403985,4932
403993,9119
404005,8989
404007,4700
404010,7936
404012,6033
404017,73
404044,8832
404047,5532
404059,4273
404061,5963
404066,5117
404099,16176
404118,6026
404154,3764
404175,7062
404184,7978
404186,5378
404191,0
404220,6837
404222,12156
404232,25305
404261,5251
404277,3092
404278,3578
404279,7136
404288,4939
404290,9756
404299,7869
404303,5829
404305,7851
404309,8515
404329,7913
404332,5677
404354,8146
404364,5715
404376,8290
404377,9696
404391,5911
404393,4028
404401,0
404412,7541
404435,5128
404442,6133
404486,2753
404491,7192
404498,5926
404502,171
404505,8650
404510,14045
404512,0
404519,71
404525,11445
404526,0
404541,4024
404550,5323
404575,5868
404594,4577
404609,6647
404617,7512
404621,0
404633,8181
404649,0
404655,150
404657,7178
404658,8293
404661,5372
404666,5623
404673,7462
404677,4343
404699,12790
404706,0
404744,9694
404752,6276
404754,194
404761,9268
404767,6748
404791,0
404802,466
404811,8497
404815,8228
404821,6792
404833,0
404836,5579
404842,3537
404860,155
404863,3197
404864,33
404867,5302
404917,0
404938,7196
404952,4788
405000,10034
405001,4658
405029,5418
405040,12873
405072,4394
405077,10240
405101,13011
405111,5324
405119,3619
405165,8220
405166,8984
405180,0
405196,0
405211,9462
405213,0
405217,4816
405219,8850
405229,7266
405231,5394
405237,0
405253,9490
405257,0
405260,8741
405266,60
405267,8645
405268,7521
405273,127
405289,7296
405293,5669
405297,6167
405306,8856
405307,4261
405329,5026
405345,5053
405353,4236
405427,0
405449,0
405451,8057
405453,591
405479,0
405486,7315
405494,4254
405505,3791
405509,5122
405514,8428
405520,5890
405561,7527
405580,13212
405591,5420
405592,7519
405603,5518
405617,4942
405644,7634
405647,0
405664,0
405674,5827
405689,4482
405693,213
405704,8476
405716,9257
405721,115
405727,4698
405753,4565
405800,0
405815,4779
405820,5361
405828,3927
405844,3922
405862,12685
405868,2062
405871,6705
405880,8275
405903,5023
405935,8788
405943,12356
405952,6532
405961,6772
405977,0
406009,4747
406026,0
406055,5944
406070,7638
406077,0
406081,4907
406087,5139
406106,7064
406109,7349
406118,6409
406136,6568
406145,2733
406148,121
406149,6575
406154,4453
406157,9424
406195,6218
406205,0
406210,7611
406234,5984
406246,5400
406259,5818
406264,8373
406272,8762
406296,4480
406337,7828
406389,0
406428,10342
406431,8034
406432,4082
406438,0
406453,7012
406458,141
406464,4366
406465,8146
406480,8825
406483,7302
406507,3729
406526,3208
406531,20
406532,3766
406536,6136
406551,0
406552,4491
406554,5649
406556,149
406564,9481
406575,3885
406591,7912
406603,0
406613,5641
406633,5195
406635,5964
406639,5679
406643,4078
406647,6262
406650,9739
406671,4821
406707,8709
406711,0
406714,3655
406729,5602
406739,0
406740,11887
406741,4342
406747,8948
406756,4656
406758,5970
406775,0
406778,0
406781,5532
406821,6492
406826,6258
406827,13043
406829,5207
406833,6566
406835,5765
406848,0
406868,880
406871,0
406883,7138
406884,6555
406887,6253
406894,10087
406916,8065
406917,0
406923,10882
406934,5123
406946,6812
406949,5088
406950,7100
406979,16432
406986,13317
406993,5816
407010,0
407018,3535
407022,261
407025,0
407029,6846
407032,8613
407033,5636
407059,6077
407060,2593
407061,4396
407068,6336
407076,0
407100,0
407108,4314
407131,5827
407151,6089
407152,8321
407178,7726
407185,4173
407200,7817
407208,0
407212,0
407215,4447
407238,12311
407255,9038
407258,0
407265,5420
407267,4871
407271,8566
407274,6698
407308,5227
407319,5957
407324,6651
407341,5238
407347,4164
407350,8084
407355,16011
407363,9043
407379,9410
407385,5542
407389,57
407394,0
407404,8895
407411,4684
407414,0
407416,6109
407421,56
407433,5872
407449,4435
407452,7151
407467,0
407480,8170
407491,6335
407499,3
407507,163
407508,7218
407520,6291
407529,2290
407546,7470
407551,5111
407560,8609
407571,7964
407572,3280
407574,8378
407579,4222
407596,8263
407606,6514
407610,9694
407611,7915
407615,9179
407619,8088
407642,9260
407649,392
407664,5393
407675,6
407679,6602
407687,8573
407691,5134
407720,7647
407741,1884
407751,12863
407752,0
407777,6422
407785,3283
407806,11459
407822,6318
407831,7899
407840,8345
407844,6290
407862,0
407875,5102
407880,438
407881,4606
407891,8518
407909,11215
407915,7351
407919,3736
407927,0
407928,5687
407951,0
407955,5701
407957,6410
407958,4874
407968,9840
407975,6997
407982,11753
407990,14289
407992,11994
407998,1711
408009,7654
408010,9294
408023,5751
408039,0
408047,0
408058,6047
408059,7925
408061,9724
408062,5223
408065,7397
408073,6928
408084,7409
408092,5585
408093,4129
408100,6046
408101,42
408102,7459
408106,5744
408119,3748
408121,8016
408122,8123
408126,0
408148,5927
408155,5346
408165,7514
408178,6773
408180,12685
408182,4474
408191,5365
408193,5300
408224,4327
408225,5117
408232,324
408253,4727
408256,10087
408292,4052
408297,17236
408314,80
408315,5760
408338,7895
408339,8187
408343,7214
408354,6452
408415,7153
408434,8398
408435,14113
408438,51
408468,14854
408494,9419
408500,0
408501,0
408503,8888
408507,0
408522,7327
408528,6265
408533,6849
408535,5196
408541,7616
408543,5021
408544,7795
408549,4888
408566,105
408581,8836
408618,101
408624,4642
408627,5729
408628,7197
408660,279
408662,6988
408687,4550
408714,80
408722,13502
408726,7048
408731,0
408747,6770
408759,2820
408760,6123
408769,5337
408789,6561
408798,6527
408811,33
408817,8911
408838,0
408840,7495
408845,3721
408858,5077
408870,7888
408871,3286
408872,6569
408894,2699
408909,9295
408910,8052
408920,10496
408948,0
408959,4330
408969,0
408979,77
409002,2875
409004,7609
409006,62
409018,5959
409032,4201
409034,6722
409035,6652
409043,4154
409056,2698
409069,8856
409073,0
409080,7015
409101,63
409103,4402
409105,4164
409108,8542
409114,6989
409123,0
409159,5853
409174,4791
409178,5137
409186,6163
409204,5219
409221,4035
409228,7147
409236,10734
409237,10640
409250,0
409260,6406
409268,5057
409269,7505
409280,5599
409284,4215
409309,7714
409317,3401
409322,18506
409326,5906
409327,10642
409346,110
409350,0
409365,3986
409372,0
409378,5271
409383,5935
409393,5131
409403,7794
409409,9038
409428,130
409438,13080
409444,5404
409485,9381
409503,2498
409511,13977
409516,6713
409517,5203
409518,5396
409534,5981
409575,7373
409581,7903
409588,6306
409598,4330
409632,5066
409643,8449
409654,6358
409669,4450
409675,10459
409681,4503
409682,2019
409692,7794
409693,145
409695,4757
409704,5338
409728,9760
409749,14547
409752,3688
409763,105
409767,79
409769,6230
409788,8434
409816,5226
409820,11702
409824,7841
409831,11247
409833,0
409873,68
409875,5324
409885,8338
409928,0
409935,122
409961,6947
409964,0
410010,6119
410035,3842
410036,7455
410041,7906
410056,1936
410068,7830
410070,8613
410075,7787
410086,5524
410088,10492
410091,3088
410107,2387
410114,16442
410117,9767
410140,7720
410141,13368
410146,5086
410153,6731
410159,9320
410166,5501
410169,7816
410177,0
410188,2377
410189,8701
410190,4792
410224,0
410240,4923
410246,7588
410267,3368
410275,6194
410280,11087
410296,119
410297,5057
410301,7022
410316,60
410323,10147
410344,7899
410353,4771
410359,6205
410360,5382
410363,12188
410374,15393
410382,0
410387,5320
410395,105
410398,6481
410413,10135
410448,116
410451,22914
410455,5408
410461,6066
410463,0
410476,8286
410486,7952
410487,3163
410510,5591
410511,246
410520,6041
410522,0
410541,6345
410560,8715
410572,2837
410575,2143
410577,7991
410590,5301
410597,5032
410602,8688
410627,6816
410631,7800
410634,4427
410636,5638
410654,5019
410655,0
410670,0
410678,7104
410679,8794
410681,10007
410687,4427
410689,17383
410691,533
410702,6823
410707,4905
410729,0
410735,0
410738,132
410760,0
410770,4362
410775,5800
410778,5049
410790,6479
410791,4518
410802,4945
410808,0
410829,4764
410846,4461
410867,2050
410871,13639
410879,17128
410880,11529
410885,3597
410887,2614
410917,6935
410919,0
410929,7465
410949,6923
410959,7107
410965,2784
410967,4879
410969,7501
410996,0
411009,4023
411018,8322
411034,11034
411040,15650
411048,17414
411055,4570
411057,5268
411061,6431
411062,0
411063,8054
411064,8911
411072,173
411082,105
411083,4634
411093,6874
411097,6826
411101,10924
411105,16018
411107,0
411110,4564
411111,5555
411117,43
411125,138
411131,5338
411136,6419
411145,5067
411160,5249
411161,10031
411167,6519
411179,3973
411186,16427
411193,4931
411203,10396
411205,7269
411207,5406
411210,2752
411212,4593
411226,0
411227,5912
411230,8812
411242,7818
411243,7420
411261,8809
411263,6327
411265,7315
411279,7236
411283,0
411298,0
411300,6700
411306,3864
411352,5947
411358,5550
411435,5922
411471,9886
411484,5731
411494,9881
411510,4858
411511,6997
411540,3531
411577,0
411585,7171
411603,5478
411678,9553
411681,5814
411708,7152
411713,8165
411731,7051
411735,11085
411740,5572
411742,6499
411757,0
411767,7268
411784,9166
411789,5591
411792,8995
411824,7692
411828,6290
411831,9061
411846,5836
411848,5813
411863,7762
411867,8174
411876,4993
411884,8732
411887,10446
411888,4429
411910,13537
411920,7682
411928,7269
411931,6677
411940,5992
411950,9264
411972,5821
412008,8785
412014,8600
412019,7850
412028,0
412031,0
412033,4953
412036,6350
412054,6075
412059,101
412068,7284
412077,7558
412080,5684
412096,10192
412106,8878
412111,5198
412113,6531
412122,7219
412132,8672
412140,15717
412208,0
412214,5293
412241,4979
412242,3041
412262,10761
412274,6441
412284,16672
412294,5542
412305,6552
412310,7254
412316,6571
412330,5878
412338,3470
412344,6276
412368,10130
412384,8992
412390,177
412397,2234
412400,11610
412424,6123
412429,9318
412436,7740
412438,142
412452,235
412459,5203
412467,12012
412468,3962
412469,20
412471,10228
412507,0
412514,4392
412520,10573
412530,11767
412534,21195
412544,7694
412545,0
412550,7233
412566,0
412569,204
412575,7301
412578,0
412617,8547
412622,6853
412637,4294
412652,0
412653,13264
412662,6696
412678,4444
412707,6828
412721,5214
412725,7305
412727,4211
412741,6446
412757,2489
412774,8183
412790,0
412800,100
412803,6496
412813,9270
412816,3597
412818,7156
412819,0
412822,4905
412823,6806
412835,9109
412841,835
412854,0
412857,200
412867,7206
412878,8717
412881,7260
412890,2921
412891,10459
412910,10612
412926,7492
412929,6954
412943,7004
412964,6827
412979,0
412987,6741
413002,5105
413012,11169
413040,12074
413051,155
413052,13649
413062,7820
413067,4100
413080,4662
413097,3769
413104,6
413116,6707
413117,14683
413122,5109
413128,3722
413147,6343
413156,7487
413157,8401
413167,5421
413170,5970
413186,8042
413210,6904
413241,6718
413256,5156
413257,56
413259,4777
413276,9344
413277,0
413280,12458
413286,4323
413320,9790
413333,89
413345,0
413346,4517
413355,4816
413371,6924
413384,4946
413389,6525
413454,9892
413460,4817
413502,10085
413528,15250
413530,8925
413547,149
413565,0
413570,8499
413576,7011
413581,7746
413588,11367
413597,5798
413599,0
413642,6199
413644,5955
413651,6074
413670,9112
413671,4471
413672,10493
413674,4624
413701,6758
