True_index,Sales
435780,6117
435790,11184
435791,72
435792,5825
435802,3661
435806,11174
435807,5806
435827,10654
435831,5096
435849,8966
435854,0
435885,5053
435891,3014
435893,0
435913,7214
435921,4314
435926,5265
435930,11652
435935,6265
435946,0
435955,4738
435965,7122
435973,8903
436005,10260
436008,4919
436041,292
436044,105
436048,6321
436052,4620
436083,6362
436085,10489
436086,6823
436096,5955
436108,8508
436112,6958
436128,4692
436134,7770
436135,5543
436141,7124
436168,5102
436189,4870
436197,4189
436199,6574
436208,5584
436209,8909
436214,5155
436236,6591
436250,3928
436253,0
436256,5073
436264,0
436283,6990
436284,4598
436295,0
436310,9649
436312,6323
436320,8234
436330,6985
436333,168
436340,3899
436353,0
436360,9252
436379,3226
436388,0
436410,11807
436417,3862
436419,11045
436423,8020
436438,5284
436450,4772
436454,3360
436456,5503
436459,6703
436464,4993
436465,9089
436466,4895
436476,3611
436490,0
436495,8840
436497,4515
436506,6603
436512,5428
436527,5609
436564,3181
436566,69
436577,6727
436586,5103
436621,5429
436630,13285
436640,399
436646,8482
436652,4293
436678,9351
436682,6312
436683,7508
436684,5336
436698,6460
436726,5336
436737,7124
436738,0
436740,15802
436758,4866
436762,4977
436776,3811
436778,158
436789,0
436793,8539
436796,7308
436799,4637
436810,4970
436819,0
436822,5527
436825,5415
436826,139
436842,8072
436844,0
436845,6205
436862,0
436866,121
436875,5357
436876,8221
436879,4672
436882,6707
436891,0
436892,169
436895,5294
436899,0
436908,0
436914,5596
436919,4827
436921,8238
436924,5081
436944,5621
436952,15151
436955,5261
436957,5419
436958,0
436959,5863
436964,8221
436968,8608
436971,5812
436973,3576
436974,11005
436977,4371
436982,5055
436990,3474
437023,5857
437030,2382
437039,0
437043,6198
437044,3918
437053,4698
437059,10331
437062,0
437065,5314
437080,5821
437114,2608
437118,7111
437147,8152
437156,13275
437167,4624
437174,7827
437181,6897
437185,5847
437188,11311
437202,6731
437208,6693
437209,5532
437210,0
437212,6440
437243,11298
437246,6887
437257,0
437263,8955
437265,5030
437272,14253
437285,10288
437340,0
437352,9516
437359,5702
437367,0
437370,7700
437379,5591
437389,3514
437399,4446
437414,5697
437436,6133
437460,262
437467,3862
437484,163
437488,7437
437509,4252
437521,7446
437524,9147
437534,5365
437537,6499
437538,28015
437550,5488
437563,5576
437569,12255
437589,379
437591,3006
437610,11587
437621,73
437633,4074
437651,6258
437658,3781
437660,4625
437666,0
437685,12038
437689,0
437706,3220
437711,5474
437722,6108
437739,8446
437744,6828
437758,3758
437764,7860
437776,5714
437784,5114
437788,4839
437795,7152
437801,8059
437818,1795
437831,13815
437832,9415
437833,4199
437836,6455
437840,0
437856,0
437862,4763
437871,0
437872,8
437921,7489
437927,455
437931,7607
437962,4839
437969,5244
437974,3293
437979,5426
437983,9009
437997,11714
438015,7182
438064,2429
438079,6553
438080,4785
438091,49
438095,6235
438097,8795
438136,10892
438155,8561
438158,4978
438173,6124
438181,18037
438198,9005
438202,6604
438206,0
438211,0
438218,9229
438236,7874
438242,5115
438255,6163
438265,8915
438277,14460
438281,6224
438286,3952
438287,4739
438293,0
438297,4288
438330,3463
438333,10253
438334,9699
438336,9206
438343,6366
438347,6731
438350,6332
438360,11404
438363,3768
438382,4661
438393,0
438406,6366
438411,0
438422,8190
438452,4595
438458,5472
438459,14390
438479,4120
438491,5720
438507,5548
438531,3974
438536,3812
438538,7211
438544,3738
438545,8409
438553,5107
438571,4752
438573,5764
438575,9005
438578,11773
438597,7894
438606,0
438619,12074
438623,6159
438630,8544
438633,7529
438636,4576
438654,4939
438662,3330
438663,8781
438702,13151
438716,0
438718,10571
438744,5470
438758,7660
438771,4109
438776,5384
438785,9913
438791,8425
438795,9263
438809,6750
438813,8419
438823,0
438832,6888
438841,5751
438858,0
438866,11019
438882,4167
438899,7552
438904,5627
438907,402
438910,11870
438919,4175
438932,123
438937,7368
438938,5971
438942,6173
438943,6481
438952,5719
438970,11943
438980,6127
438996,8510
439005,83
439014,5398
439021,4855
439026,7824
439029,0
439037,4559
439040,6395
439053,7801
439061,4087
439063,5022
439071,8530
439082,4308
439109,8775
439134,8008
439149,5151
439162,5198
439186,0
439190,118
439191,5302
439198,9515
439202,11617
439216,27
439231,4978
439235,6892
439242,3088
439274,5742
439284,10078
439313,59
439318,5383
439329,6534
439338,5034
439370,5122
439375,6031
439398,3694
439402,365
439403,176
439414,5481
439422,5996
439424,193
439478,4911
439488,9162
439489,4142
439490,100
439511,8977
439512,5701
439513,3612
439516,15135
439517,10018
439525,0
439530,7422
439534,13967
439539,12364
439555,6785
439558,6978
439563,3838
439572,5132
439582,5304
439593,4958
439594,7641
439595,53
439602,1479
439606,6142
439623,6014
439644,6989
439651,8263
439658,3839
439672,6184
439682,0
439711,5844
439712,3385
439718,6436
439733,5840
439735,0
439753,7236
439767,4774
439783,5320
439798,73
439839,4542
439844,4788
439846,4929
439850,343
439864,4011
439866,9633
439872,4928
439877,6646
439888,385
439893,4790
439910,10138
439913,181
439929,8473
439936,14349
439937,4110
439948,6830
439953,6932
439954,7994
439976,5620
439982,8011
439987,9256
440006,4185
440029,5023
440033,4399
440052,12977
440054,5144
440110,6843
440113,19450
440117,9140
440118,6769
440126,3541
440136,5610
440139,5205
440148,5861
440149,4839
440150,3202
440156,205
440163,9161
440164,7000
440187,194
440188,4075
440194,4587
440195,0
440200,4529
440211,6435
440216,5445
440244,8169
440245,5654
440258,0
440274,3834
440279,3623
440283,5565
440287,0
440291,5078
440303,6806
440313,6326
440328,9346
440330,6322
440332,0
440337,5678
440348,6822
440350,3298
440351,1535
440365,4562
440380,8131
440382,8220
440383,4439
440391,7330
440395,8654
440398,6909
440422,5563
440431,5285
440457,4686
440471,5036
440474,495
440475,7012
440481,6101
440486,6593
440492,7061
440500,0
440505,5328
440507,0
440515,0
440524,5218
440550,7391
440554,4429
440578,4858
440579,4396
440582,10237
440586,7631
440605,7051
440613,6322
440615,4240
440623,13342
440647,4678
440661,3460
440682,9798
440694,5766
440695,5375
440702,3700
440716,0
440717,2240
440738,7491
440739,5330
440742,246
440759,700
440765,10534
440774,5633
440779,5393
440781,9924
440800,6417
440820,0
440839,6461
440852,5083
440865,8130
440876,4167
440880,8504
440882,0
440883,4554
440888,5056
440893,4785
440894,5184
440895,9057
440896,8118
440900,3739
440903,7890
440926,5359
440927,16913
440935,0
440941,6142
440950,5227
440966,5042
440970,96
440971,4820
440977,4598
440992,8702
440997,7718
440998,957
441001,10786
441002,7583
441003,7030
441018,10972
441025,6246
441028,6094
441032,5236
441055,0
441057,5555
441068,8430
441072,4673
441096,282
441109,4276
441114,3950
441116,5581
441138,0
441146,2017
441147,19759
441155,3729
441159,3683
441161,3107
441168,9849
441191,2806
441202,151
441236,5756
441248,5413
441254,7692
441256,4573
441260,0
441261,8018
441274,4534
441296,2743
441304,8456
441311,9240
441320,9265
441323,3135
441342,646
441352,6223
441358,6153
441360,3768
441365,5652
441370,5007
441383,245
441387,8026
441393,3913
441413,11285
441478,11112
441480,3023
441499,7515
441502,746
441503,10552
441517,3585
441522,286
441526,6392
441527,5446
441534,7393
441542,6822
441548,4149
441552,7429
441563,2919
441576,7843
441591,7021
441601,5023
441604,394
441620,4128
441634,134
441635,16218
441637,7662
441646,7691
441657,355
441664,11161
441679,7964
441689,5028
441691,10478
441693,5523
441697,6556
441702,7992
441707,20541
441719,5315
441722,5591
441729,5111
441730,7290
441733,6752
441747,6349
441748,6698
441765,163
441789,9359
441796,3833
441807,4738
441819,530
441829,7390
441836,47
441839,7529
441847,5822
441848,4367
441854,4072
441855,5662
441864,5247
441880,3297
441913,14568
441915,4187
441923,4919
441931,7925
441948,4739
441953,6025
441975,21
441980,3175
442002,5521
442011,5903
442021,2923
442037,5063
442039,125
442045,7152
442052,4851
442063,225
442069,6799
442083,3912
442088,4427
442098,7832
442100,2072
442126,6838
442149,5148
442158,2601
442173,5363
442177,4600
442192,8449
442213,6500
442215,5581
442217,8777
442221,16
442252,15439
442261,6208
442268,3938
442269,4711
442279,6859
442288,6330
442334,7230
442335,7262
442339,7528
442341,6029
442346,4914
442354,0
442362,7350
442376,7396
442385,8196
442391,7214
442416,6264
442436,5791
442438,120
442442,48
442479,5688
442490,7518
442505,29
442506,5568
442507,5793
442512,4332
442527,11171
442531,4560
442539,268
442544,9887
442546,0
442559,0
442575,4696
442585,5872
442589,8544
442593,4695
442599,0
442603,2440
442606,463
442611,4201
442615,7295
442618,4099
442619,8550
442623,7020
442642,4728
442644,13206
442657,6014
442680,3118
442708,7190
442711,307
442744,4510
442753,6265
442755,4097
442758,4032
442772,5794
442784,5582
442787,85
442796,5075
442814,3692
442820,6644
442830,3583
442834,12851
442840,12405
442845,8465
442851,475
442857,290
442873,5977
442889,244
442894,4169
442914,5635
442922,12522
442945,5746
442958,5173
442959,6493
442980,9926
443005,4984
443009,5600
443019,5150
443022,9726
443023,7013
443028,5798
443035,0
443055,6866
443056,6849
443065,4762
443066,6273
443075,8505
443089,5719
443107,2889
443114,6452
443145,5346
443155,4984
443172,8041
443174,6380
443189,8779
443202,5904
443232,355
443242,4654
443251,11649
443253,92
443285,4622
443286,4846
443299,6567
443302,2991
443312,4870
443320,0
443330,0
443348,0
443361,5039
443375,5961
443390,14007
443410,12672
443411,5427
443437,5756
443460,4893
443468,7341
443473,6159
443474,9294
443475,7240
443477,7277
443480,5492
443481,3046
443484,5275
443496,4332
443498,5881
443505,0
443520,8702
443524,6020
443565,5371
443588,0
443590,6303
443619,9166
443630,2808
443631,6573
443636,4903
443637,8349
443651,9027
443655,5906
443663,8294
443678,10690
443686,4322
443698,15411
443744,2985
443750,5256
443776,5245
443810,13557
443814,8806
443818,7030
443820,6820
443828,0
443835,4948
443865,6276
443886,9408
443904,4492
443913,5606
443941,5626
443943,10081
443948,8098
443950,12110
443952,8264
443953,8879
443960,0
443986,6962
444003,0
444011,5058
444014,8361
444018,7235
444030,4819
444034,3075
444042,4326
444058,7260
444068,7955
444093,0
444111,14616
444117,10123
444126,7324
444135,23
444136,0
444171,8618
444173,0
444176,5048
444184,117
444194,5229
444212,10789
444214,6153
444225,0
444231,3273
444243,3601
444273,6341
444282,2868
444288,5076
444291,4079
444307,9526
444310,7385
444311,5746
444322,18674
444328,106
444346,6662
444369,7683
444376,120
444380,5051
444389,9447
444405,8419
444419,7920
444422,15628
444443,16807
444449,4764
444461,6987
444469,10061
444473,6095
444474,5540
444479,3276
444482,8967
444487,7752
444492,10319
444495,5917
444498,6239
444505,7640
444511,0
444528,6350
444536,5758
444558,5884
444565,4507
444587,0
444590,6461
444591,5326
444595,8146
444603,3987
444618,12994
444621,417
444628,13689
444637,4750
444641,11438
444649,10758
444652,5294
444659,6903
444667,3826
444677,16535
444680,10231
444717,7414
444721,5405
444723,5104
444729,3803
444733,3934
444742,7276
444746,5670
444748,6724
444757,4380
444772,121
444778,286
444821,5074
444833,3016
444838,3560
444845,5246
444855,5686
444858,8714
444867,2927
444871,2932
444872,0
444880,9767
444883,4828
444906,0
444907,441
444914,4959
444920,8661
444921,10163
444949,6053
444960,6105
444970,5628
444984,0
444990,5096
444999,7635
445000,6987
445019,7302
445024,6520
445034,13117
445043,8646
445066,2568
445101,13065
445109,5663
445111,6526
445139,4958
445141,6717
445154,3911
445159,3609
445163,3224
445164,0
445182,5839
445203,4470
445215,5868
445220,6811
445227,6890
445232,36
445236,6208
445238,6990
445273,5411
445285,8200
445299,3688
445308,13510
445322,4991
445338,9668
445342,583
445346,7390
445361,126
445373,8116
445381,5660
445393,0
445420,5255
445427,6931
445467,5942
445487,5620
445507,4819
445509,7118
445523,0
445529,5140
445561,5397
445596,4216
445599,9444
445608,0
445609,2288
445614,0
445617,7363
445636,6297
445640,5384
445645,3943
445672,4873
445680,7289
445687,6811
445691,5066
445693,6611
445698,9914
445700,17850
445708,65
445725,3694
445729,16189
445731,7569
445739,655
445742,6328
445744,5768
445753,3511
445759,11114
445767,7266
445774,6626
445778,7652
445791,12948
445805,7126
445810,8831
445819,9400
445822,4279
445851,5662
445852,3621
445865,7126
445868,7794
445913,6697
445919,7959
445921,9223
445934,26
445946,0
445948,3115
445953,603
445956,8370
445963,12994
445989,313
445990,3571
446000,0
446002,0
446012,12241
446048,0
446062,8218
446063,7917
446073,4001
446075,14206
446081,5936
446088,3447
446134,5537
446143,9192
446150,7922
446160,5195
446170,0
446172,8211
446175,7286
446181,14169
446182,5164
446185,5227
446201,3812
446228,5132
446243,5038
446245,8003
446257,806
446261,7445
446265,380
446273,7238
446277,5236
446279,16370
446308,7248
446346,7215
446347,4125
446361,4143
446362,5368
446365,0
446372,3879
446390,7060
446392,3618
446404,6139
446407,8708
446412,7023
446417,5313
446425,7749
446428,5165
446456,3093
446457,4439
446463,9886
446465,6564
446476,360
446477,8804
446497,491
446504,0
446524,5881
446525,8307
446529,2357
446539,6447
446542,2862
446547,5189
446548,0
446554,5120
446557,11262
446560,21174
446570,10518
446578,6454
446587,9707
446594,7730
446602,10051
446604,6847
446615,5814
446635,4769
446636,0
446639,8617
446655,6392
446661,6643
446678,5247
446694,8232
446696,8532
446697,5373
446712,0
446718,4588
446727,2693
446728,5144
446735,126
446737,5949
446747,6703
446754,8417
446773,7025
446779,5947
446787,5722
446794,7208
446807,9265
446808,3532
446814,0
446830,3925
446847,4405
446853,4327
446860,682
446863,0
446874,6821
446876,9735
446884,5608
446885,5935
446888,6728
446900,4503
446907,8689
446911,5591
446916,7660
446924,9668
446927,7065
446932,4823
446940,8348
446946,4360
446959,62
446963,5507
446973,11828
446979,3890
446996,14196
446998,3854
447000,3967
447015,5653
447029,7686
447038,6347
447049,3673
447052,8097
447083,6308
447087,768
447089,4904
447100,8565
447109,0
447125,4019
447128,5570
447142,5530
447158,7599
447161,0
447189,9884
447212,0
447215,6234
447223,3273
447238,0
447251,5329
447258,4933
447277,4029
447280,6792
447292,264
447299,6098
447302,8125
447307,8443
447318,9022
447321,5784
447326,0
447328,5560
447335,8651
447347,4675
447362,5111
447370,7648
447383,4242
447389,3638
447392,4963
447430,6758
447433,8370
447444,0
447445,3529
447446,3486
447449,6535
447453,5195
447454,6539
447464,9373
447480,5608
447505,2644
447506,4553
447529,12365
447531,7188
447561,7477
447574,0
447588,8872
447591,39
447597,4393
447600,5120
447610,7463
447613,6871
447615,10310
447619,7017
447627,6304
447633,4110
447646,4922
447651,5807
447653,278
447654,0
447669,10755
447676,7110
447681,5665
447690,0
447693,4274
447700,5337
447713,3322
447716,9470
447720,5095
447721,6829
447778,0
447780,8739
447788,9066
447801,10216
447807,5444
447810,225
447821,5086
447829,7779
447837,7616
447840,52
447846,5956
447854,6485
447863,9332
447866,10709
447869,9281
447875,4435
447878,6159
447888,15483
447896,0
447913,5226
447922,7546
447925,4580
447932,289
447957,4899
447980,6944
447986,3174
447987,8837
447990,12045
447991,6025
448024,0
448035,7437
448041,6985
448051,6094
448057,9334
448066,7494
448068,176
448069,9374
448073,6326
448076,5982
448077,5290
448089,1218
448094,6648
448098,4171
448107,281
448119,4295
448126,6547
448134,6376
448142,3065
448148,8082
448155,8458
448170,7202
448185,6464
448192,6756
448195,9166
448205,5822
448216,9098
448256,5460
448285,10458
448287,0
448292,4338
448293,283
448295,0
448306,7249
448307,6006
448310,3377
448315,8716
448329,0
448331,2216
448334,7673
448344,0
448349,6488
448351,7048
448362,8892
448372,4580
448394,8952
448401,5723
448406,0
448409,3391
448417,0
448423,4789
448432,8055
448446,4758
448451,6534
448467,6483
448470,7165
448472,7073
448473,5653
448478,6036
448504,0
448511,5549
448518,11224
448527,2368
448530,0
448534,6215
448537,13530
448541,0
448554,8366
448555,5841
448567,0
448576,62
448578,6982
448584,6669
448617,13842
448625,0
448633,4061
448635,5618
448636,5079
448642,5215
448665,6315
448672,6854
448693,0
448697,7497
448717,11015
448720,4862
448721,7148
448724,5650
448725,8465
448738,4008
448741,5327
448744,327
448746,7374
448747,3431
448748,930
448759,6223
448761,8183
448768,9440
448775,5591
448784,0
448807,2918
448855,5249
448867,7626
448873,0
448875,344
448877,6801
448879,8264
448881,6470
448893,8351
448900,5262
448930,5038
448935,0
448950,4362
448968,8919
448974,4070
448979,5504
448981,7748
448984,265
448993,0
448997,4800
449010,5247
449033,10992
449041,6305
449046,16
449054,12469
449058,7280
449060,5386
449062,4296
449064,7035
449069,4570
449077,4603
449080,2877
449104,7893
449114,7944
449118,5422
449133,5488
449135,7515
449138,9682
449150,5581
449154,11074
449159,6799
449167,6504
449173,6423
449174,3951
449192,4941
449207,6265
449209,0
449214,9608
449230,5515
449232,7817
449259,5215
449262,3339
449277,3805
449280,5692
449312,5094
449327,5238
449335,7475
449344,6675
449354,5662
449399,0
449413,4597
449421,10327
449425,17072
449438,8840
449442,156
449449,14022
449460,8766
449462,7692
449468,4094
449469,14956
449470,5822
449475,7609
449493,56
449510,7346
449535,5667
449550,0
449559,7709
449567,6659
449570,6645
449582,8199
449622,6793
449629,0
449648,4173
449656,0
449658,6869
449667,3800
449671,7316
449681,4035
449687,8294
449690,0
449696,9621
449698,6333
449699,7499
449708,0
449730,9228
449738,4546
449740,8322
449741,5428
449753,3716
449773,41
449845,5151
449850,5191
449867,0
449870,7390
449877,5719
449879,7953
449882,187
449885,12403
449889,7532
449892,8013
449895,3050
449922,4015
449942,8103
449950,10489
449953,6220
449984,7886
449992,9694
450005,8422
450023,67
450026,7791
450037,8156
450057,8058
450058,4035
450059,3801
450065,0
450067,0
450070,12511
450078,7841
450085,9627
450091,368
450092,6618
450094,0
450101,12295
450117,3564
450153,8424
450189,4746
450191,6677
450201,343
450215,299
450221,5318
450229,231
450236,31
450251,7766
450254,10877
450276,381
450281,4172
450298,6627
450306,7249
450310,4823
450320,5900
450323,3494
450324,7558
450352,4355
450370,5082
450380,3560
450428,10990
450442,6654
450461,4579
450462,5843
450467,0
450475,5604
450487,8832
450501,6409
450509,5818
450511,6567
450520,6898
450536,11893
450547,0
450555,7224
450560,74
450575,3831
450582,4041
450595,352
450601,3534
450602,9094
450605,6433
450622,7604
450634,9809
450652,5154
450677,6545
450679,905
450683,5197
450707,11091
450715,3686
450717,3883
450721,8739
450722,7550
450728,3872
450738,7869
450745,8687
450758,11054
450768,2922
450774,6394
450800,4255
450804,3864
450805,0
450811,2
450812,6388
450825,4380
450829,20660
450830,0
450845,6910
450864,5331
450880,7521
450885,130
450887,82
450922,0
450947,254
450950,4790
450962,0
450972,5125
450978,12294
450989,9045
450990,0
450992,3013
451008,4126
451016,8558
451024,13180
451025,8759
451042,7095
451052,0
451061,4757
451064,9358
451069,6889
451072,10074
451075,7420
451084,7352
451092,8035
451098,7185
451117,3506
451120,8705
451121,0
451122,6959
451126,10809
451135,3560
451147,8949
451152,3903
451192,443
451198,9541
451224,8773
451231,6812
451244,8699
451278,0
451291,9709
451312,5417
451318,7778
451383,4791
451388,3823
451392,604
451395,5731
451396,3811
451418,9585
451432,8407
451439,7800
451469,0
451471,15817
451517,10076
451518,4926
451525,3695
451547,5813
451548,5936
451554,20576
451559,7776
451567,6107
451574,6281
451575,4557
451586,6988
451597,6733
451601,11573
451603,4695
451633,5969
451637,4492
451653,4855
451665,0
451676,5953
451680,6009
451685,8389
451726,7083
451735,6293
451743,13427
451753,8113
451798,3478
451812,2901
451816,4877
451856,2640
451863,5347
451868,4466
451871,312
451877,998
451888,11609
451893,0
451897,9042
451929,8163
451934,3654
451937,6961
451938,0
451940,13753
451945,7880
451956,4671
451963,9505
451988,5456
451997,0
451998,5098
452012,4645
452025,312
452032,0
452049,9936
452061,4148
452069,200
452074,8147
452077,5786
452079,28
452090,9097
452095,6886
452099,5091
452120,6883
452130,17122
452132,0
452143,11201
452182,5941
452185,6383
452191,5775
452195,8753
452206,4609
452210,6015
452221,4972
452228,8075
452246,6201
452290,5980
452294,5152
452297,5305
452302,0
452304,7063
452308,6353
452310,18442
452321,6213
452347,10705
452348,7035
452352,7377
452373,0
452379,190
452396,6786
452412,5788
452437,27020
452439,4744
452442,6761
452444,7516
452451,7178
452454,3865
452463,6117
452471,142
452479,3566
452482,5580
452493,781
452494,6436
452509,5326
452530,5220
452556,106
452567,7851
452568,5129
452588,10962
452637,5779
452662,5358
452672,0
452685,7282
452686,4499
452718,5687
452722,5465
452737,4529
452738,4500
452740,320
452770,319
452771,11829
452778,8333
452805,4244
452840,6905
452847,7793
452868,4320
452871,8209
452872,4004
452880,3417
452884,4715
452885,0
452892,489
452909,8011
452941,3894
452947,11168
452956,7346
452961,5288
452963,0
452975,743
452990,7353
453005,9162
453006,4294
453009,6940
453035,5915
453069,5517
453071,4435
453098,0
453110,9292
453116,6895
453129,4446
453142,7191
453164,2541
453166,8365
453194,0
453203,4128
453204,5509
453213,10182
453216,5591
453217,6335
453233,3472
453243,4718
453249,6491
453253,8012
453283,8202
453284,4793
453290,4517
453304,4509
453333,5659
453347,4632
453349,7623
453358,11916
453363,7049
453369,6593
453370,6436
453375,5378
453389,0
453393,12694
453397,3932
453416,7276
453422,9923
453428,20224
453430,19925
453439,668
453451,6178
453452,0
453460,4871
453462,5416
453473,8059
453487,7554
453495,642
453509,594
453519,7623
453532,49
453555,3911
453556,6809
453561,4841
453575,6258
453600,8506
453603,8344
453608,10049
453614,6710
453618,8835
453619,7362
453629,8193
453634,8344
453640,8410
453647,7545
453654,4948
453659,7556
453662,5887
453663,5738
453667,5823
453668,10449
453670,5603
453675,5639
453681,15935
453684,5645
453688,17
453704,3314
453710,5295
453718,9957
453726,5557
453734,9976
453740,5011
453744,6145
453748,0
453754,4903
453756,0
453771,3444
453786,0
453791,3071
453800,0
453825,5371
453827,7195
453858,5268
453869,7759
453871,0
453872,3475
453879,5276
453902,11716
453912,6794
453930,5031
453948,7570
453955,0
453977,5124
453986,4919
453992,8040
454007,6631
454014,7749
454015,0
454023,5920
454025,3210
454035,7877
454037,8960
454046,6254
454062,4003
454068,9585
454070,11036
454113,4287
454121,172
454140,11417
454141,5630
454142,6356
454167,8565
454168,411
454204,3454
454207,0
454214,4696
454235,4826
454240,5997
454260,6159
454268,6766
454304,13253
454314,9990
454323,3178
454328,6288
454333,19597
454334,7723
454343,379
454373,7258
454405,11182
454406,10476
454409,280
454454,0
454459,240
454483,13386
454509,4637
454512,2492
454514,7804
454516,6230
454535,7799
454536,5844
454555,4556
454562,8012
454565,5832
454573,3035
454596,4766
454630,7307
454646,8780
454647,4327
454652,8852
454695,6076
454708,0
454709,5610
454710,0
454713,4366
454729,5410
454730,46
454757,8801
454788,0
454796,9532
454797,5643
454813,4737
454835,4874
454844,0
454855,2877
454858,0
454870,4947
454873,6032
454876,4939
454888,7831
454892,6616
454896,7944
454897,6540
454900,343
454910,7333
454950,3457
454951,7651
454980,7333
454996,8077
455003,5627
455006,5605
455033,8201
455053,10588
455060,13028
455076,6741
455083,5361
455092,5215
455097,163
455116,7272
455124,9047
455141,102
455145,14066
455146,4758
455150,8805
455170,0
455174,5093
455181,5435
455205,7796
455208,5775
455227,5545
455255,12432
455257,9344
455278,6811
455281,0
455300,5248
455308,0
455317,0
455318,9075
455331,5368
455332,36
455338,3462
455339,7734
455364,3152
455369,8526
455413,9555
455442,4852
455446,0
455459,3916
455483,5456
455487,4281
455490,0
455491,7445
455494,11667
455518,2641
455525,7050
455539,7884
455555,5860
455559,9117
455570,14586
455576,5825
455577,5808
455603,8124
455606,119
455650,6237
455655,6841
455671,6093
455673,6032
455674,4891
455679,5892
455696,5118
455698,10180
455709,455
455711,6526
455737,5481
455739,7117
455776,5360
455777,3548
455800,596
455807,267
455820,429
455823,3252
455825,6502
455831,7214
455858,9114
455877,483
455886,5317
455897,7831
455898,3870
455907,7701
455913,3823
455919,5271
455931,6581
455958,4716
455962,9886
455964,5228
455969,129
455992,8301
456009,63
456019,7516
456044,3195
456049,5698
456051,5550
456076,5607
456078,388
456079,10039
456090,7360
456113,6045
456121,5880
456131,1680
456141,3491
456144,8195
456150,7828
456189,0
456191,8847
456192,8536
456195,4111
456196,7621
456197,5384
456198,414
456201,4891
456207,35
456213,6721
456220,11876
456221,5252
456231,13203
456232,9279
456251,9671
456255,4591
456261,10161
456281,11245
456284,9073
456288,6432
456306,9078
456307,9746
456312,6788
456319,9346
456320,7381
456327,5273
456330,3874
456343,8379
456344,6647
456348,6759
456354,10812
456359,5575
456362,0
456363,5030
456365,2590
456371,0
456375,5416
456379,6724
456381,5899
456386,5334
456396,3522
456417,8143
456444,10307
456447,2187
456448,0
456450,5026
456461,3689
456463,4851
456467,898
456493,7482
456504,6764
456530,12711
456544,7454
456551,9452
456552,10811
456556,4744
456557,7232
456564,6414
456566,4744
456593,7248
456601,5058
456609,5523
456619,365
456623,7557
456638,5448
456642,6058
456643,7367
456645,4951
456646,784
456655,3979
456657,9593
456671,4943
456672,0
456685,111
456693,5596
456704,6107
456731,4949
456737,5453
456751,3960
456761,8850
456768,8488
456802,6408
456818,6956
456821,11304
456829,8978
456833,3893
456850,6703
456852,5341
456867,7290
456896,2696
456904,9624
456907,6873
456908,15186
456931,7670
456939,6166
457001,8281
457025,10161
457026,5889
457047,5813
457059,2394
457066,435
457098,6092
457115,7182
457138,7978
457143,20650
457146,5371
457149,5763
457167,5317
457188,5549
457191,7565
457216,13009
457231,8072
457236,10393
457239,8477
457247,2935
457259,7725
457261,7945
457264,384
457292,0
457296,6306
457308,0
457335,6149
457339,8838
457359,0
457368,0
457384,5831
457425,3392
457429,7957
457432,6663
457445,6257
457447,7126
457455,4554
457464,6618
457468,250
457477,6751
457503,7401
457507,4746
457516,9513
457519,7811
457525,5226
457532,6464
457537,0
457543,6315
457558,4935
457575,0
457586,2923
457587,6381
457603,1498
457618,10585
457623,177
457628,2404
457638,10747
457646,336
457654,0
457678,5140
457682,3888
457690,8489
457693,0
457705,6202
457707,4026
457721,268
457722,0
457724,4547
457735,9894
457741,7264
457744,23
457750,7631
457761,6849
457771,0
457777,10565
457783,7686
457801,6011
457814,5363
457816,5387
457827,5445
457829,0
457849,13538
457851,6362
457865,4022
457867,0
457869,5786
457882,7146
457888,5593
457892,5528
457896,4182
457901,4923
457902,11401
457924,4852
457942,4335
457945,4141
457963,8428
457976,5272
457981,5873
457997,11911
457999,2435
458004,201
458012,5887
458021,3333
458029,5631
458050,7049
458053,0
458058,2094
458060,9502
458064,0
458065,7840
458097,5708
458104,7012
458140,5216
458149,5611
458170,3593
458214,146
458220,6182
458223,0
458234,8386
458237,3751
458248,8092
458249,4496
458266,0
458268,0
458278,4577
458285,9063
458298,0
458300,10515
458302,3551
458308,5856
458328,4312
458329,5664
458348,4886
458363,7729
458370,6825
458384,7708
458386,3606
458395,1044
458411,5977
458414,3977
458419,5706
458424,5066
458427,2583
458433,9923
458434,8488
458447,10004
458459,6943
458484,717
458500,7015
458509,9181
458510,10366
458511,11936
458514,6483
458523,8358
458524,8401
458527,0
458530,714
458556,7783
458559,8498
458563,5430
458568,0
458571,10381
458576,7552
458578,2916
458582,7295
458588,6617
458590,7966
458595,7172
458609,9207
458616,0
458636,8922
458639,6147
458642,8296
458647,4952
458651,4540
458652,7508
458661,6696
458662,5181
458665,4409
458672,3321
458679,316
458683,7113
458696,9208
458705,4542
458719,4960
458740,4822
458747,5427
458751,0
458766,168
458769,25
458779,7335
458804,4630
458809,7470
458810,10510
458811,4455
458812,10891
458830,215
458834,5232
458836,6357
458838,6209
458840,4207
458841,7809
458861,7030
458862,8768
458863,0
458869,5589
458876,202
458879,9175
458882,6520
458903,6620
458910,3636
458923,5745
458926,9078
458932,6851
458936,6582
458940,6458
458968,166
458978,4188
458982,9774
458992,4370
459001,7193
459029,6367
459034,10138
459036,6981
459039,6150
459060,3441
459063,19
459064,4441
459066,5626
459068,8891
459092,4733
459114,4870
459117,6181
459149,1146
459152,9252
459167,9610
459170,8441
459196,7132
459200,4529
459201,7076
459208,5318
